0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.6134264459022067,0.524359969579204,0.49767757948201075,0.6145224007365497,0.7360752507114374,0.851603027722204,0.9333234952825573,0.8974752069049505,0.8512640530026796,0.821954499728927,0.7773902925290881,0.7971751633017501,0.8383731118644921,0.8584042404741226,0.8643609640108822,0.8625176493408362,0.8681789061063818,0.8808888693126424,0.8688049254537842,0.8530173836862258,0.8101545906660821,0.7462459673151534,0.679888839692464,0.6312299261688841,0.6376353421826959,0.6847044995903109,0.7192174759331182,0.708046326197405,0.7202392861168225,0.7277840707473837,0.6713356960186645,0.5763157197397826,0.48772135065345656,0.55752663340557,0.6882793107976046,0.8054694597988159,0.9238773660080062,1.0,0.94586643463371,0.8983912342141052,0.8525254820009915,0.8159231529843787,0.8401262021773146,0.8679134526267243,0.863579073274682,0.8670334277298859,0.8590329850199425,0.8588608032233074,0.8516541640307129,0.8210710660507079,0.7820192063156597,0.7179345003353226,0.6519058576685235,0.5967701088011901,0.5989516439875384,0.6520967143632768,0.691671300913351,0.7165665855985077,0.7135696979335706,0.7101967855524496,0.6675863581674628,0.574817224912525,0.4625406118368156,0.37959719847165907,0.471538471520323,0.5966287357001554,0.7190528622641437,0.8409666252237349,0.9476105924840739,0.9285563345477241,0.8590483313713131,0.8193543424294454,0.7746386756740749,0.785516318153638,0.807921049640353,0.8133940763216558,0.8136283637674939,0.8225583179071996,0.8168288778739763,0.8130686080974705,0.7942006119467258,0.7455169436323863,0.6847079195094445,0.6115324383773926,0.55573882335948,0.5638010298170992,0.6157778661850624,0.6571851700271822,0.6760141187421063,0.6845133052234331,0.6765859053370531,0.6114727719972453,0.5058746836933072,0.39312348974554023,0.37474709699179165,0.49166707539307053,0.6113656856868857,0.7252798418001891,0.8447894178505848,0.9304749519390514,0.9062865681452403,0.851097693400908,0.8157438300859559,0.7672217622600122,0.7879846213285022,0.8128029799572745,0.8270225276953478,0.8304900594845841,0.8201539404690092,0.8282146217736956,0.831151047127912,0.8165492575607023,0.8005973818013818,0.762386362153495,0.7011939435566901,0.630590377882315,0.5798851645860514,0.5748656122815756,0.5260341414713872,0.4244101686171886,0.282661739770401,0.15689604785680888,0.12581095571669776,0.1832196783281259,0.3195155737022941,0.4500844804394153,0.5170062093607015,0.5819123396428703,0.6515376708167802,0.7106746989685409,0.7427602191085714,0.7472036475934156,0.7574059939708424,0.7437072276645562,0.7549487704359832,0.7583330169140283,0.7432409145293177,0.7109595768994699,0.684866908658917,0.7191184666838675,0.7731343708760772,0.7887492042124511,0.721050909217273,0.5958014496727566,0.4663260269744143,0.33947015890701904,0.20890680918204252,0.07724292828788615,0.004183855750470311,0.08599720759962848,0.2153544784635537,0.33910427656065645,0.4557353802668658,0.5594959419856123,0.6044858253043897,0.6091422351528051,0.5900322520106811,0.5401163471169816,0.4899498494274033,0.4680916180095118,0.5076347825775356,0.5731245731135535,0.640061033584173,0.696040588771349,0.7321129602060812,0.7398886015624413,0.7371962263615601,0.7360838488321493,0.7360588357344864,0.7308935068395495,0.7109998277287892,0.6934871501051427,0.7151603776870812,0.7693280025588338,0.7912508688861877,0.7200001540613292,0.5991546799392329,0.4594122166228418,0.3160283346811412,0.1868585523152677,0.05640250530970459,0.0,0.08430667843116701,0.21461047891670182,0.34570512493072236,0.4676577435066438,0.5719902598715647,0.6273200449428571,0.6363595147667831,0.626880246980722,0.5925800961122261,0.5402204122705503,0.51658688751133,0.5381034445854573,0.5875961799488656,0.6537466329791735,0.7219919420349377,0.7643246224897857,0.7766187087414975,0.7733828277747099,0.7879440863163341,0.786950905589602,0.7881214261607492,0.7861834414039048,0.7645823895396529,0.7411593521932205,0.7485411950769234,0.8112849912201492,0.8305811598193502,0.7776181585567601,0.6459464607753573,0.5196717450453638,0.3933878080135371,0.2562911750579522,0.12966839731421453,0.030180376746521187,0.07541155084562279,0.19482827085242782,0.320973631352659,0.44474595068896905,0.565465435557682,0.6346776132609531,0.6258809621138179,0.6361605888651405,0.6470426354784475,0.5914822674057629,0.5504933823439009,0.5462327248371852,0.5943340734040112,0.6584560307175269,0.7266795233350574,0.782137981729885,0.7960191546382398,0.8026451147497671,0.7934715623940867,0.7915623901113698,0.7907714956877281,0.78141401745357,0.7655686886438096,0.7246181865559906,0.7001484950244454,0.7178796416485436,0.7684688112978124,0.7765011819342345,0.7446432946107389,0.626602320080206,0.49949981002841826,0.372881632934261,0.2401282194967238,0.11189588128975103,0.009403578185158246,0.05707177366362437,0.18508471494044,0.31066191779454844,0.42434454061668614
